N,P,K,temperature,humidity,ph,rainfall,label
106.04,14.53,29.65,23.43,70.29,6.43,160.0,coffee
49.46,35.58,45.32,27.64,69.89,8.19,132.09,soybean
105.83,13.73,43.23,28.5,88.45,6.32,21.82,muskmelon
21.82,28.21,36.14,34.59,45.74,6.21,78.31,mango
44.28,76.32,56.45,24.48,69.23,7.39,136.69,soybean
70.87,67.5,23.77,35.17,76.8,8.19,83.03,cotton
93.72,22.22,45.2,25.72,91.79,6.18,54.88,watermelon
82.8,26.25,30.07,27.23,56.26,8.16,59.68,sorghum
16.09,43.75,22.32,28.27,49.13,8.37,459.33,mothbeans
40.24,56.88,14.07,27.96,65.24,7.18,560.31,lentil
86.4,51.52,32.4,28.29,98.62,6.09,2301.24,rice
149.88,64.6,15.09,36.57,70.85,8.5,1005.68,cotton
89.39,51.89,50.78,31.18,40.27,6.67,116.71,sorghum
72.5,38.18,46.48,21.77,98.04,5.49,2296.72,rice
94.82,18.95,55.5,30.6,95.62,6.31,357.95,muskmelon
86.19,30.5,33.22,29.19,57.68,7.2,110.62,coffee
23.99,19.98,29.47,36.56,48.31,5.6,1028.66,mango
192.54,53.75,76.53,25.13,67.78,7.04,153.58,sugarcane
60.27,53.62,58.54,21.08,48.25,8.17,1087.45,soybean
113.85,26.14,31.4,22.97,49.96,5.99,164.86,coffee
68.14,49.8,28.8,29.92,55.6,6.12,953.35,sorghum
23.17,51.06,18.15,27.85,42.47,9.5,478.59,mothbeans
128.05,68.63,58.97,30.58,79.48,5.46,1046.56,banana
42.35,46.24,20.34,30.65,85.63,6.76,617.58,mungbean
43.18,57.97,33.07,27.23,81.22,6.42,509.47,soybean
66.68,47.04,33.75,34.76,78.74,7.5,313.38,jute
93.58,53.26,52.38,23.8,48.51,6.08,350.0,wheat
80.51,35.28,39.88,29.74,98.49,5.84,2095.72,jute
109.2,66.05,29.81,18.85,74.38,5.55,618.78,maize
40.37,40.56,20.84,31.39,50.0,9.17,36.66,mothbeans
88.55,14.74,55.91,25.69,79.12,6.26,61.07,watermelon
101.72,38.54,43.92,20.16,81.76,5.89,1731.89,rice
51.67,74.62,23.03,24.3,62.5,6.82,79.97,blackgram
16.57,14.23,30.94,29.26,93.13,6.33,147.4,coconut
31.6,58.78,18.12,18.2,65.3,7.98,521.98,lentil
63.59,25.73,36.0,34.13,53.96,8.22,444.1,sorghum
21.76,61.08,23.6,28.72,71.37,7.76,34.84,lentil
104.23,65.83,24.23,20.16,56.64,7.32,80.21,wheat
100.76,28.07,26.0,36.44,43.98,6.77,1104.85,cotton
20.65,148.99,193.37,23.45,86.61,5.58,108.72,apple
32.23,69.32,84.34,23.98,34.32,7.5,48.31,chickpea
76.7,37.74,27.84,25.67,61.52,6.36,190.5,coffee
121.91,37.91,39.58,26.96,74.91,7.21,196.55,cotton
96.41,57.82,41.58,25.22,47.39,7.51,510.34,wheat
29.26,76.45,61.42,19.65,28.95,7.05,526.36,chickpea
92.71,85.27,52.76,27.89,81.75,6.22,831.56,banana
32.25,57.44,13.93,29.95,84.06,6.69,59.17,mungbean
27.38,30.46,23.84,23.82,98.49,5.96,1388.22,coconut
35.62,14.63,12.88,21.43,97.85,6.81,105.55,orange
35.24,50.87,21.04,28.12,59.82,9.34,45.16,mothbeans
26.56,59.56,77.72,15.66,23.25,6.9,564.19,chickpea
67.42,69.15,49.0,42.57,90.66,7.09,132.39,papaya
23.96,127.4,212.66,38.97,76.14,6.14,66.85,grapes
33.94,52.3,20.41,29.06,58.03,7.42,56.48,blackgram
24.41,156.59,203.18,17.61,79.52,6.26,66.34,grapes
34.87,57.12,50.16,29.08,49.77,7.79,110.46,soybean
31.84,57.99,20.8,21.07,28.87,5.43,154.74,kidneybeans
89.44,19.8,53.75,30.7,86.0,6.43,350.0,muskmelon
113.75,13.89,43.24,26.6,94.43,6.15,350.0,muskmelon
60.62,60.84,19.95,33.14,72.64,6.52,467.96,blackgram
26.69,34.92,21.3,22.88,42.22,5.66,55.09,mothbeans
21.31,21.73,27.44,28.6,91.46,6.53,2323.21,coconut
61.61,52.47,44.97,21.55,86.38,6.9,2522.87,rice
103.38,38.27,26.99,26.71,68.07,5.85,588.22,maize
18.82,56.05,23.55,28.71,39.34,9.37,368.04,mothbeans
81.29,19.15,29.52,28.28,71.08,7.03,137.36,coffee
29.19,58.83,14.58,27.17,72.19,7.74,56.29,lentil
36.79,145.53,215.3,21.46,88.48,5.75,1156.43,apple
22.04,77.34,24.16,20.37,28.36,5.76,1080.85,kidneybeans
16.73,20.46,34.32,25.79,81.21,6.39,992.78,pomegranate
49.5,52.86,21.79,35.84,73.16,7.93,61.84,blackgram
33.14,18.37,33.7,17.11,90.9,7.26,765.62,pomegranate
33.65,147.63,197.48,21.06,79.84,5.73,792.34,grapes
59.99,40.62,46.47,19.63,86.18,6.32,2004.18,rice
24.57,21.62,32.52,27.45,86.12,6.47,173.17,coconut
48.19,58.6,21.36,25.14,78.26,6.06,74.98,soybean
40.59,51.8,21.72,31.08,66.67,7.41,99.2,pigeonpeas
72.11,40.9,45.36,26.12,78.7,6.77,311.52,rice
73.76,34.45,22.51,23.12,44.92,7.28,167.56,cotton
36.45,77.03,20.42,26.93,62.93,7.74,350.0,lentil
76.22,55.16,20.17,25.64,48.75,8.35,108.12,sorghum
165.82,81.43,96.31,25.79,78.93,7.42,270.71,sugarcane
128.0,16.73,53.6,22.89,81.99,6.89,407.62,watermelon
33.71,19.45,25.87,34.57,52.43,6.84,99.83,mango
57.98,46.83,51.11,35.13,91.83,6.31,214.92,papaya
28.15,11.03,48.5,23.76,98.71,5.78,747.9,pomegranate
21.69,141.27,193.24,20.43,89.43,5.44,827.31,apple
122.43,45.34,46.48,22.75,48.28,6.46,66.88,wheat
37.92,146.92,220.5,38.01,83.07,5.63,625.61,grapes
38.62,41.4,16.35,29.65,90.95,6.62,625.36,mungbean
37.33,150.41,212.31,22.21,87.62,5.37,128.87,apple
69.18,64.38,19.99,28.51,62.06,6.37,866.57,maize
49.89,56.27,27.93,25.14,80.47,7.04,1238.3,soybean
28.19,86.31,22.8,30.28,66.76,6.69,52.45,lentil
98.01,91.07,43.32,26.29,88.38,5.48,116.99,banana
14.48,119.32,206.45,20.07,92.33,5.99,873.7,apple
110.65,9.95,53.28,27.24,95.15,5.94,28.87,muskmelon
16.09,58.61,22.91,17.11,63.82,5.96,570.46,lentil
34.4,57.57,77.45,24.71,16.36,5.98,70.93,chickpea
37.35,34.1,15.09,31.37,77.18,7.34,498.07,mungbean
89.68,49.36,19.96,32.79,44.52,6.84,178.63,cotton
47.78,56.44,34.57,28.44,72.08,6.66,174.73,soybean
14.7,20.4,23.33,27.38,52.5,6.41,705.56,mango
93.01,38.67,45.58,25.99,68.37,7.4,49.54,sorghum
66.75,38.1,40.93,26.1,43.07,7.7,627.81,cotton
30.08,144.45,189.74,21.0,88.24,6.51,1257.3,apple
94.56,98.73,56.08,25.44,83.16,5.9,1018.76,banana
140.65,85.69,89.48,38.78,78.18,6.57,205.99,sugarcane
92.47,68.64,43.26,30.71,84.33,5.82,1231.67,banana
91.33,16.24,43.2,26.24,99.58,5.93,350.0,muskmelon
51.36,63.68,33.32,36.48,73.74,6.21,1156.32,pigeonpeas
135.72,52.88,73.1,38.91,85.18,6.4,1884.41,sugarcane
121.13,92.35,42.87,28.95,88.08,5.5,100.38,banana
35.0,63.66,16.21,19.05,65.44,6.46,50.3,lentil
37.78,73.86,14.32,22.61,67.78,6.78,532.51,lentil
79.34,36.49,27.06,24.47,48.93,5.84,722.83,sorghum
121.79,21.73,50.59,25.24,81.55,6.16,545.77,watermelon
47.21,52.26,66.54,24.64,29.39,7.6,810.32,chickpea
22.46,60.28,15.1,28.3,49.23,9.34,80.19,mothbeans
24.71,129.97,188.35,37.8,86.02,5.6,759.61,grapes
102.19,50.08,13.93,20.53,66.99,6.03,1010.68,maize
84.87,71.77,46.04,27.74,76.97,6.5,963.95,banana
124.67,68.44,65.05,37.41,69.7,7.38,1495.66,sugarcane
37.72,30.44,37.79,33.82,44.43,7.14,975.12,mango
43.12,48.82,19.26,32.89,85.93,6.1,552.87,mungbean
106.08,10.16,49.88,26.0,92.62,6.97,47.23,watermelon
14.54,62.56,25.37,24.76,59.68,8.85,352.39,mothbeans
16.37,69.66,19.32,21.89,58.78,6.2,167.27,pigeonpeas
115.99,65.54,70.9,31.43,78.68,7.74,2430.22,sugarcane
37.92,129.31,179.83,14.37,77.67,5.65,76.76,grapes
20.78,77.49,20.61,31.07,65.7,6.33,45.68,lentil
121.59,46.12,20.29,29.37,68.32,8.61,1117.5,cotton
20.03,52.06,18.26,21.47,22.28,5.83,637.85,kidneybeans
27.25,63.09,22.97,26.01,28.38,6.13,140.42,kidneybeans
43.0,131.79,203.19,23.26,98.31,6.16,1006.73,apple
42.87,79.17,16.41,17.28,29.68,5.73,91.51,kidneybeans
60.96,73.04,14.61,27.66,64.16,7.92,496.22,blackgram
113.9,24.46,46.03,28.14,79.69,6.14,590.6,watermelon
28.24,84.74,68.35,19.53,17.84,7.55,352.36,chickpea
191.84,79.92,72.42,37.7,84.71,6.31,2347.14,sugarcane
113.03,44.04,47.3,31.68,41.86,6.71,69.36,sorghum
124.81,20.47,58.41,26.22,95.54,6.65,32.55,muskmelon
25.21,19.2,35.86,18.6,93.44,7.01,740.55,pomegranate
98.99,46.65,25.35,28.76,54.61,7.05,56.15,maize
50.86,74.76,21.63,27.59,58.13,7.97,66.42,blackgram
32.13,13.56,34.18,23.64,98.85,6.97,118.27,pomegranate
66.6,58.62,21.83,30.18,57.47,8.72,855.28,cotton
154.55,85.67,71.63,36.07,74.36,6.42,2439.73,sugarcane
102.23,11.41,42.55,30.56,87.69,5.93,350.0,muskmelon
31.5,142.55,209.49,25.09,98.07,6.13,110.7,apple
32.98,54.49,26.86,26.55,78.5,6.79,37.54,mungbean
142.93,58.66,81.25,29.79,75.79,6.69,1224.6,sugarcane
37.92,11.76,39.29,19.06,85.99,6.76,964.03,pomegranate
17.48,42.29,25.24,31.64,87.11,6.7,626.24,mungbean
67.57,58.23,27.17,33.97,46.41,8.3,1084.53,cotton
37.97,142.7,186.65,20.3,92.7,6.4,111.16,apple
29.87,64.8,23.14,24.1,26.2,5.97,125.14,kidneybeans
76.85,43.81,31.53,24.49,77.51,6.47,832.45,maize
37.7,56.52,14.21,30.72,54.18,6.03,54.24,mothbeans
111.47,14.59,52.52,31.43,92.19,6.44,20.94,muskmelon
45.75,47.14,77.9,16.6,18.24,8.11,680.33,chickpea
113.34,17.08,44.77,26.23,87.44,6.74,350.0,muskmelon
58.85,60.73,83.56,14.53,25.89,7.1,50.63,chickpea
64.32,37.62,43.45,33.45,92.7,6.06,2725.67,jute
86.97,23.79,51.25,24.7,83.43,7.02,59.72,watermelon
93.64,26.82,37.31,29.18,59.52,5.95,1467.75,coffee
40.26,43.95,38.77,29.32,69.16,6.38,947.75,pigeonpeas
39.02,19.29,29.87,36.4,44.8,5.73,862.06,mango
117.23,13.35,58.76,27.66,86.02,6.36,350.0,muskmelon
167.44,52.04,73.44,34.68,73.82,8.2,145.94,sugarcane
16.42,130.65,199.88,23.97,99.67,6.22,894.66,apple
144.47,43.77,14.98,25.84,47.11,5.94,1095.71,cotton
34.73,31.53,42.29,23.66,90.9,6.77,740.52,pomegranate
41.85,63.57,19.32,31.19,46.94,6.39,46.15,mothbeans
17.95,60.44,14.31,22.21,67.52,7.33,401.04,lentil
109.14,39.67,50.75,19.59,50.95,7.4,55.06,wheat
22.91,72.41,15.23,19.39,24.55,5.39,61.01,kidneybeans
35.44,58.04,25.05,15.94,22.29,5.93,101.9,kidneybeans
119.26,32.13,44.7,28.85,89.71,6.11,355.85,muskmelon
31.25,76.38,30.96,29.3,50.88,5.87,90.68,pigeonpeas
27.27,74.77,21.45,20.3,59.63,7.29,595.03,lentil
96.95,16.11,48.73,28.01,85.86,6.08,350.0,muskmelon
18.67,30.63,34.9,30.47,86.78,5.53,188.53,coconut
43.21,48.92,31.47,31.98,52.32,6.61,848.91,pigeonpeas
100.63,15.28,44.21,23.07,77.71,6.79,427.88,watermelon
31.9,69.29,35.05,35.42,48.47,6.08,177.57,pigeonpeas
58.64,75.5,22.2,24.39,69.27,7.39,781.77,blackgram
16.93,26.72,25.37,37.28,42.83,5.26,806.95,mango
46.95,73.07,16.4,21.5,51.99,6.21,166.86,pigeonpeas
21.02,29.33,27.51,28.38,94.77,6.39,149.62,coconut
25.95,112.08,216.76,31.19,84.75,5.69,742.18,grapes
181.73,54.89,73.41,33.05,70.16,6.27,1298.79,sugarcane
17.08,19.55,14.26,15.22,88.81,7.18,721.09,orange
34.24,22.53,17.71,25.17,94.48,6.0,117.15,orange
42.43,67.03,21.68,31.31,62.59,7.0,76.08,blackgram
89.25,36.18,26.62,23.68,51.47,5.94,91.11,wheat
41.4,84.69,21.57,18.47,61.07,6.08,431.18,lentil
52.29,66.76,33.11,32.75,68.02,8.16,179.51,pigeonpeas
18.43,152.88,193.97,22.22,85.54,6.13,1171.4,apple
98.29,18.81,56.85,26.74,89.89,6.84,350.0,muskmelon
127.03,10.36,43.88,29.78,92.42,6.09,356.39,muskmelon
69.52,47.9,47.36,27.06,97.28,6.06,221.75,rice
19.11,29.96,24.73,28.44,46.88,6.53,99.32,mango
86.64,36.71,40.91,28.26,76.27,6.56,281.26,rice
37.55,16.54,12.62,19.68,87.52,7.66,727.26,orange
29.92,21.65,19.33,30.75,86.75,7.25,131.65,orange
129.22,87.87,50.27,26.64,78.79,6.37,1147.01,banana
94.84,47.75,24.67,22.23,38.41,6.81,622.64,wheat
38.64,31.63,31.64,27.27,92.65,6.38,246.64,coconut
31.11,65.68,78.39,18.14,15.39,8.19,458.35,chickpea
42.57,149.16,221.29,17.39,84.39,6.49,648.37,grapes
40.33,34.43,27.81,34.45,56.29,6.44,697.05,mango
109.95,26.44,25.28,25.54,60.04,6.13,132.19,coffee
81.25,48.1,25.4,18.7,66.26,6.89,667.51,maize
82.62,38.05,15.26,32.92,61.95,5.93,1386.41,cotton
23.57,19.26,17.52,22.73,90.65,7.54,787.05,orange
36.11,41.46,56.28,35.96,88.12,7.14,185.02,papaya
41.16,126.26,209.73,21.8,99.08,5.79,1025.95,apple
29.44,19.92,35.21,22.54,87.21,7.29,108.5,pomegranate
29.69,143.89,218.58,24.1,88.24,5.72,962.72,apple
39.5,14.56,14.86,14.75,94.03,7.43,994.62,orange
100.3,62.27,19.01,21.47,66.35,7.69,55.98,maize
28.72,145.61,181.92,23.76,85.6,5.81,123.16,apple
79.79,16.13,51.92,27.83,94.4,6.96,18.7,muskmelon
27.92,60.26,23.84,23.69,58.98,9.48,350.0,mothbeans
22.29,28.43,12.14,14.87,98.3,7.35,792.45,orange
94.04,51.12,35.75,17.44,54.92,7.18,498.08,wheat
63.41,42.7,51.8,34.81,94.41,7.16,262.15,papaya
29.48,142.17,183.08,20.68,97.0,5.59,1153.5,apple
21.47,78.22,21.1,22.92,61.86,7.5,528.15,lentil
125.88,22.0,57.02,29.73,87.93,6.64,30.23,muskmelon
18.57,12.78,38.34,25.23,95.75,5.92,863.73,pomegranate
29.64,33.97,29.0,30.75,47.53,4.59,83.6,mango
45.95,58.7,51.34,20.86,80.14,6.74,1036.4,soybean
55.06,74.44,19.96,25.52,66.74,7.28,806.96,blackgram
110.7,39.73,42.75,15.14,52.02,6.31,92.3,wheat
28.79,62.46,22.96,29.44,83.21,7.39,350.0,mungbean
37.07,20.5,43.03,20.08,99.13,6.12,104.13,pomegranate
80.19,27.51,41.9,29.64,93.72,6.13,350.0,muskmelon
24.67,50.06,15.76,30.12,65.65,8.16,545.02,mothbeans
21.06,76.14,24.6,22.38,59.37,6.92,481.54,lentil
97.25,28.89,30.02,27.49,54.63,6.78,1193.51,coffee
129.5,53.29,21.93,27.4,45.06,6.31,1153.76,cotton
34.66,53.94,17.61,18.86,22.21,5.77,163.97,kidneybeans
84.26,55.27,28.4,34.32,60.11,7.72,103.26,cotton
107.66,36.39,48.53,23.95,58.57,7.75,1041.38,cotton
97.46,13.2,50.86,29.1,94.7,6.72,350.0,muskmelon
36.98,26.6,40.71,22.45,94.16,7.19,855.95,pomegranate
91.17,38.25,34.94,23.54,95.4,7.39,213.44,rice
79.53,68.27,23.41,25.71,72.66,6.31,116.89,maize
42.25,82.24,17.64,14.57,19.38,5.39,959.44,kidneybeans
145.61,62.34,80.6,36.8,70.7,7.77,2468.66,sugarcane
24.46,14.65,14.55,35.18,88.78,7.48,986.75,orange
108.33,32.23,36.38,22.43,50.2,6.09,104.57,coffee
36.5,14.99,44.82,24.27,81.13,6.68,105.74,pomegranate
30.38,51.88,14.4,16.83,19.62,6.0,478.3,kidneybeans
146.88,48.61,72.64,34.68,85.66,7.63,1308.59,sugarcane
31.0,25.93,31.5,23.85,86.53,6.44,210.09,coconut
43.5,53.57,40.5,36.18,48.29,7.95,166.9,pigeonpeas
124.65,16.93,53.09,27.67,88.22,6.17,31.67,muskmelon
84.28,30.65,55.24,25.69,82.12,6.06,58.43,watermelon
37.54,147.86,179.83,12.43,80.63,5.75,68.33,grapes
93.96,36.27,38.89,19.85,86.88,5.73,233.37,rice
49.25,73.9,53.72,33.02,53.04,5.71,77.96,soybean
33.89,33.74,37.76,35.33,45.7,6.33,760.48,mango
45.45,61.15,19.41,30.18,42.74,8.24,56.7,pigeonpeas
94.46,28.38,21.91,23.91,55.15,7.13,838.25,cotton
112.07,93.98,51.46,25.65,76.77,6.39,117.37,banana
32.44,34.15,35.06,31.71,44.38,6.28,107.81,mango
24.87,20.79,16.49,18.25,86.07,7.2,109.95,orange
30.62,66.35,67.1,16.01,21.83,7.61,576.85,chickpea
84.02,32.56,48.68,18.51,39.36,7.17,405.26,wheat
107.75,73.71,53.63,26.61,80.72,5.69,99.32,banana
128.72,35.81,37.74,15.1,65.81,7.15,57.75,wheat
108.54,37.15,23.54,22.82,66.0,8.01,161.13,cotton
67.86,51.95,44.52,44.08,95.85,6.96,248.39,papaya
28.46,155.15,188.95,17.63,86.77,6.37,718.0,grapes
76.93,19.94,23.84,26.61,55.07,6.16,201.09,coffee
119.35,33.81,25.92,29.16,63.8,7.61,1329.77,coffee
93.14,83.51,56.75,26.62,81.68,6.4,1205.92,banana
29.56,55.88,15.55,28.74,50.29,8.46,30.41,mothbeans
55.03,74.05,49.79,41.89,85.6,7.18,139.58,papaya
107.33,46.71,47.13,19.89,89.8,6.57,2800.0,rice
20.44,121.32,199.3,31.4,82.36,6.42,587.64,grapes
116.16,65.21,47.3,26.4,82.79,6.26,821.38,banana
33.06,23.21,36.3,26.86,43.52,5.58,101.7,mango
65.69,50.92,46.27,24.24,98.29,6.22,1548.07,rice
75.22,65.71,21.8,33.78,44.46,7.65,1310.95,cotton
92.34,19.06,53.61,27.13,87.38,7.08,55.14,watermelon
29.62,85.79,16.97,23.76,67.33,7.26,411.98,lentil
66.0,53.28,43.88,22.89,86.41,6.24,271.58,rice
23.19,23.96,26.73,30.11,92.47,5.74,188.99,coconut
14.07,78.59,15.82,18.33,60.14,6.3,479.48,lentil
74.62,36.39,24.16,26.42,56.54,5.84,111.26,sorghum
65.55,56.36,41.01,30.99,92.48,5.98,249.38,jute
84.13,65.97,32.36,20.65,63.71,6.22,813.62,maize
42.97,156.3,207.76,24.09,87.42,5.68,103.54,apple
30.25,65.47,18.06,16.38,20.82,5.77,1131.76,kidneybeans
25.33,149.9,207.41,20.78,85.53,5.48,501.3,grapes
134.07,63.83,75.34,33.76,61.3,5.92,1099.42,sugarcane
110.34,31.5,25.3,24.47,49.77,6.08,187.3,coffee
38.73,35.47,36.82,33.24,57.09,6.41,93.14,mango
30.86,67.84,20.54,21.77,31.17,5.39,653.18,kidneybeans
79.2,38.33,27.2,33.12,77.58,8.7,115.26,cotton
115.41,52.83,38.64,22.49,59.1,7.19,502.03,wheat
33.43,62.51,63.47,19.76,20.82,6.5,49.09,chickpea
36.03,139.26,202.87,17.95,77.97,5.84,704.05,grapes
17.21,116.6,187.48,18.23,80.62,6.17,512.63,grapes
64.68,38.76,52.63,26.08,67.92,7.46,96.45,sorghum
102.78,65.44,58.95,30.77,85.8,6.38,102.38,banana
39.3,54.65,44.88,32.12,57.59,6.97,76.46,soybean
20.24,63.77,20.68,26.35,61.02,6.33,42.56,lentil
41.21,65.53,46.15,43.42,94.49,6.6,151.21,papaya
40.82,126.11,208.77,42.19,80.01,5.59,73.9,grapes
36.88,79.5,18.23,31.22,57.42,6.56,65.54,blackgram
34.93,52.13,18.91,30.16,42.5,4.41,69.99,mothbeans
23.86,19.14,45.45,22.65,94.1,6.31,917.06,pomegranate
29.44,74.67,15.42,26.23,21.91,5.36,646.83,kidneybeans
38.59,50.05,16.06,34.3,51.97,7.1,143.7,pigeonpeas
110.04,43.46,15.8,24.02,57.94,5.55,91.4,maize
35.33,27.77,36.31,32.23,44.16,4.47,738.54,mango
112.98,38.77,30.07,37.46,73.74,8.57,701.64,cotton
84.49,34.97,28.67,28.23,73.83,5.45,503.46,maize
107.41,55.55,39.42,13.49,48.23,7.43,75.15,wheat
41.19,28.19,42.67,20.76,86.2,6.09,1148.14,pomegranate
90.38,50.68,41.77,38.68,56.69,6.19,822.57,sorghum
89.99,39.87,35.1,32.61,55.29,6.46,75.06,sorghum
25.42,39.12,17.46,30.66,91.06,6.28,33.34,mungbean
50.42,80.25,28.27,34.58,74.14,7.81,87.56,soybean
14.44,40.14,16.78,24.48,40.04,4.09,33.6,mothbeans
94.99,42.43,42.74,14.83,66.29,6.16,74.58,wheat
124.33,14.65,47.96,31.15,95.45,6.19,30.03,muskmelon
42.28,50.91,22.56,29.92,53.96,7.24,58.54,mothbeans
60.68,32.9,16.9,20.38,72.12,6.74,624.43,maize
26.06,83.1,67.63,23.68,15.06,7.02,631.95,chickpea
69.07,50.02,25.94,38.46,47.59,7.29,1099.6,sorghum
41.82,55.82,47.6,45.06,86.11,6.39,1445.0,papaya
34.95,52.63,20.96,18.62,20.0,5.39,1075.16,kidneybeans
38.21,20.36,29.59,29.85,94.57,5.36,2168.78,coconut
60.68,39.56,20.32,22.95,60.46,7.02,975.47,maize
87.9,60.44,36.41,21.37,74.66,7.31,1048.13,cotton
81.61,61.87,15.89,23.38,72.94,5.61,72.61,maize
101.57,66.63,46.95,17.79,49.39,6.99,69.84,wheat
105.03,10.59,48.64,23.99,86.04,6.66,578.94,watermelon
32.77,74.92,51.8,39.3,94.41,6.45,1229.15,papaya
105.11,56.54,49.99,30.1,49.62,6.63,39.79,sorghum
38.07,9.61,28.15,28.69,86.32,5.37,210.49,coconut
24.39,23.4,30.04,29.84,99.19,6.63,1636.62,coconut
26.95,24.66,24.45,34.56,49.85,5.64,84.22,mango
28.07,86.97,15.56,24.45,41.02,6.86,823.82,pigeonpeas
129.76,80.9,88.49,29.35,65.73,6.03,154.05,sugarcane
96.2,68.87,15.46,27.59,67.51,7.44,757.39,maize
84.19,22.49,47.28,27.04,94.36,5.94,561.88,watermelon
114.85,37.26,40.67,30.92,36.11,6.79,145.69,sorghum
65.54,53.18,44.2,32.62,63.92,6.51,958.7,cotton
82.68,33.78,31.17,24.16,63.88,5.86,1900.1,coffee
33.68,31.08,36.6,23.76,93.75,5.89,147.14,coconut
40.97,35.5,34.9,31.55,42.89,5.61,763.53,mango
14.97,16.25,10.4,20.0,95.35,7.04,123.37,orange
22.37,65.78,44.01,29.73,53.78,6.92,93.08,soybean
29.59,22.11,21.16,29.55,96.76,6.01,806.52,orange
106.3,75.82,54.23,27.91,74.24,5.85,84.55,banana
75.99,32.29,30.13,22.12,49.82,6.2,93.23,wheat
117.63,102.53,48.12,30.01,75.08,5.55,1197.43,banana
40.93,48.43,18.58,22.27,52.55,6.5,722.23,soybean
43.46,45.16,30.41,20.29,48.57,7.58,119.95,soybean
33.25,71.75,71.96,19.59,36.06,6.52,539.62,chickpea
21.26,45.22,43.09,32.73,41.27,8.22,92.87,pigeonpeas
64.47,38.46,47.83,26.96,82.64,7.13,327.17,rice
23.68,52.08,88.29,14.25,27.47,7.28,771.33,chickpea
125.01,50.84,30.98,16.44,42.47,6.75,84.74,wheat
107.99,34.68,26.14,35.36,41.19,7.63,1045.75,cotton
21.43,44.2,18.57,29.69,84.39,6.76,626.53,mungbean
98.45,22.79,34.76,29.38,71.25,6.83,196.35,coffee
63.91,49.89,42.82,44.13,99.42,6.62,208.14,papaya
32.03,121.65,204.65,24.93,86.64,5.66,67.04,grapes
53.67,23.02,30.61,24.84,47.24,7.12,47.56,sorghum
36.88,9.23,29.08,30.94,98.86,6.32,1444.58,coconut
50.53,84.55,45.47,30.62,52.79,7.77,62.41,soybean
29.94,18.12,31.81,25.75,43.03,6.66,96.32,mango
34.06,113.17,215.69,22.95,96.95,6.14,131.48,apple
19.41,47.88,18.61,33.41,79.92,6.17,51.29,mungbean
37.75,68.26,22.53,18.39,59.69,7.09,55.08,lentil
26.04,61.38,15.99,26.07,85.98,7.17,350.0,mungbean
76.86,39.42,43.25,36.86,99.71,6.49,247.68,jute
121.52,11.05,53.64,27.84,97.5,6.53,20.19,muskmelon
137.87,56.22,37.98,39.31,57.44,6.29,955.28,cotton
99.54,34.25,43.3,23.87,44.18,6.07,43.84,wheat
75.56,53.07,31.16,23.26,55.07,6.58,119.4,maize
92.4,27.96,46.5,25.41,84.74,6.95,653.3,watermelon
51.3,34.16,37.03,32.66,52.36,7.65,183.81,soybean
172.87,58.98,94.03,28.01,84.54,6.9,241.02,sugarcane
40.31,81.41,25.62,29.48,54.61,6.45,563.72,pigeonpeas
120.86,75.84,106.41,35.08,64.85,6.42,1895.52,sugarcane
97.41,88.97,46.37,27.7,89.09,5.55,791.5,banana
69.92,54.57,35.98,31.8,72.62,7.38,126.39,cotton
23.0,66.7,23.69,27.85,71.7,6.9,44.09,lentil
96.07,57.87,45.34,38.04,39.45,7.0,1062.47,sorghum
22.95,51.06,20.13,28.56,47.7,8.49,445.38,mothbeans
43.89,75.35,15.75,39.72,68.42,6.57,154.59,pigeonpeas
53.46,42.36,51.23,31.56,88.61,6.9,148.68,papaya
29.28,78.25,14.61,29.62,66.21,6.49,356.22,lentil
18.48,61.2,33.69,33.68,40.98,6.95,860.34,pigeonpeas
33.75,52.76,20.89,29.39,58.99,4.08,51.87,mothbeans
118.07,77.67,82.12,38.58,83.16,7.29,2362.97,sugarcane
24.88,60.79,24.6,31.07,62.42,7.54,466.74,lentil
113.43,51.73,21.4,26.62,64.63,7.54,688.61,cotton
42.35,24.55,33.76,18.94,98.57,5.8,97.02,pomegranate
23.52,17.71,36.78,26.22,96.02,5.93,2153.47,coconut
60.93,73.49,49.09,24.81,68.63,5.83,548.57,soybean
25.38,34.97,34.52,30.36,54.75,6.76,971.96,mango
33.81,18.22,19.14,11.0,88.4,7.41,772.34,orange
25.03,10.79,35.31,26.37,97.98,5.66,1298.29,coconut
63.72,69.02,57.07,43.26,85.95,6.65,224.26,papaya
29.64,120.26,208.19,23.51,86.75,5.8,1119.43,apple
65.34,59.38,52.35,40.65,85.51,7.01,237.19,papaya
14.75,56.22,19.0,23.99,44.97,7.2,745.14,pigeonpeas
28.17,30.9,14.58,11.76,91.83,8.05,964.52,orange
94.85,33.08,19.3,36.75,62.5,6.49,97.54,sorghum
42.85,10.99,42.18,17.35,92.85,5.96,955.04,pomegranate
72.07,54.9,49.77,45.99,93.47,6.57,217.02,papaya
88.45,47.98,45.17,25.79,78.09,7.55,2640.82,jute
30.52,12.34,21.59,26.22,96.03,8.01,953.9,orange
57.03,77.9,19.33,32.93,62.92,7.14,772.52,blackgram
27.1,70.74,17.04,26.21,19.36,6.08,1160.89,kidneybeans
58.59,64.86,20.85,22.0,66.62,7.08,85.93,maize
74.16,65.4,52.85,18.67,56.25,6.89,615.74,wheat
