N,P,K,temperature,humidity,ph,rainfall,label
108.69,43.87,55.12,22.39,72.3,5.88,703.48,maize
37.91,64.9,35.04,29.1,68.02,7.28,654.03,soybean
59.51,47.72,59.61,25.71,69.31,7.57,854.91,onion
58.28,31.66,49.31,34.9,38.9,7.91,813.05,sweet_lime
165.23,97.66,103.68,21.81,88.32,7.73,2354.88,sugarcane
30.44,78.77,77.35,19.43,17.72,7.0,653.71,chickpea
76.37,55.33,54.28,27.24,70.61,5.99,606.25,maize
52.28,38.94,40.32,21.63,44.84,6.71,651.11,pomegranate
25.51,67.51,42.96,32.36,60.7,7.92,624.55,soybean
31.86,36.85,98.36,27.3,92.44,7.0,1683.18,coconut
32.25,68.74,21.37,28.51,43.78,6.54,795.82,pigeonpeas
117.86,48.31,160.98,26.93,58.64,6.61,872.9,banana
18.32,57.89,35.02,32.45,71.36,7.28,1059.73,pigeonpeas
66.49,57.55,54.42,31.5,47.32,7.87,806.78,onion
92.86,66.17,45.87,26.73,56.31,8.14,451.69,wheat
32.43,32.56,73.34,36.5,66.6,7.84,704.79,pomegranate
102.35,51.38,43.4,18.27,45.01,6.74,477.38,wheat
54.11,34.07,33.9,38.88,65.02,8.05,563.96,sorghum
120.35,68.52,14.76,33.49,51.62,8.32,1164.45,cotton
96.46,65.67,52.75,22.84,60.85,7.52,594.68,wheat
44.74,72.7,67.73,15.59,21.62,6.17,760.39,chickpea
130.38,90.11,166.5,29.99,61.22,6.46,1464.04,banana
213.24,57.54,127.5,22.96,59.65,7.86,2041.17,sugarcane
175.84,89.72,142.69,37.8,84.17,7.72,771.57,banana
76.62,34.58,41.98,34.58,29.32,8.35,388.83,bajra
42.74,46.74,37.91,27.47,72.62,7.46,832.46,groundnut
151.16,62.94,164.3,38.16,82.15,7.13,1342.44,banana
31.89,35.67,36.57,25.65,70.95,5.55,1574.2,ragi
139.53,66.52,86.86,31.97,61.5,7.56,819.49,tomato
27.5,42.99,32.05,32.04,64.8,5.93,590.38,groundnut
55.28,35.61,44.4,23.82,35.19,7.78,423.99,sorghum
147.95,51.81,96.63,31.09,50.49,7.09,834.46,tomato
47.38,111.85,156.96,23.93,64.46,6.51,472.32,grapes
32.43,46.7,48.41,20.73,60.11,7.09,1062.8,orange
43.36,31.51,40.89,27.47,32.62,7.39,721.26,pomegranate
85.8,40.99,18.98,32.37,61.06,7.98,682.83,cotton
104.95,59.43,50.07,32.65,55.52,5.93,811.52,maize
103.05,65.47,43.2,14.42,35.62,7.8,549.18,wheat
152.29,62.06,105.75,26.1,57.52,7.85,1656.99,sugarcane
195.02,73.41,183.37,28.43,64.59,6.34,1179.23,banana
25.23,20.74,32.99,22.33,66.81,6.01,3130.17,cashew
100.34,41.02,47.61,32.82,88.06,6.91,2067.77,rice
180.43,98.15,97.87,28.87,65.1,7.91,1796.53,sugarcane
39.18,22.63,68.58,28.78,45.25,6.85,626.06,pomegranate
151.74,65.0,17.16,37.46,70.28,6.74,655.06,cotton
26.68,31.1,52.68,36.15,52.37,8.2,796.54,pomegranate
76.84,44.98,57.04,28.63,65.33,7.57,618.21,onion
101.36,59.04,74.74,27.01,77.94,6.43,581.3,tomato
47.61,92.54,155.54,13.81,39.24,7.88,470.01,grapes
35.35,20.38,35.58,29.96,86.28,6.56,3615.15,mango
48.36,22.94,32.77,28.51,88.79,5.7,3738.18,cashew
109.16,49.23,37.13,14.43,55.49,7.8,412.62,wheat
32.53,84.38,22.08,31.25,60.02,7.89,677.4,pigeonpeas
80.61,48.15,53.03,19.46,74.73,5.83,524.6,maize
33.51,23.74,104.34,34.08,91.05,5.95,2706.96,coconut
38.11,71.54,37.09,31.23,71.15,7.27,818.61,groundnut
40.49,54.16,34.11,21.34,57.74,7.62,778.8,soybean
19.81,48.67,77.16,19.6,22.08,7.63,651.66,chickpea
79.69,57.77,48.55,17.23,53.42,6.91,765.09,wheat
166.11,92.69,87.68,25.14,62.59,7.15,984.47,sugarcane
40.71,14.44,36.42,29.55,80.5,5.52,3501.69,cashew
34.21,31.62,42.07,33.54,61.31,4.9,1750.5,cashew
65.77,39.35,68.33,21.4,62.52,7.93,903.91,onion
40.48,31.09,58.64,32.56,74.61,7.42,1542.89,coconut
42.01,51.18,27.71,38.67,66.59,6.46,607.2,pigeonpeas
90.44,38.54,40.07,36.35,53.37,8.4,454.59,sorghum
93.69,73.91,18.02,30.09,70.41,7.31,1203.8,cotton
24.63,29.36,35.99,22.68,56.51,6.81,1157.56,orange
50.13,31.08,31.1,28.64,90.8,5.19,3786.46,cashew
115.3,55.4,53.9,29.47,71.88,7.19,761.13,onion
46.09,30.61,70.6,30.96,64.31,7.64,709.33,pomegranate
51.02,24.04,61.28,38.82,63.3,8.17,824.22,sweet_lime
141.05,74.06,105.47,25.77,76.11,6.11,506.05,tomato
87.05,37.06,41.75,26.59,50.21,8.26,505.35,sorghum
28.78,25.5,34.38,32.03,70.07,8.33,696.06,sweet_lime
50.1,51.87,33.87,30.7,61.0,6.17,852.47,soybean
33.18,52.53,68.57,16.08,25.05,7.35,724.22,chickpea
87.33,46.48,16.83,38.4,40.52,8.01,1183.54,cotton
36.23,23.11,37.49,26.89,87.76,6.42,2848.59,cashew
23.45,21.24,32.9,27.95,79.69,5.79,3735.06,mango
79.42,37.3,40.35,39.0,58.51,6.67,422.43,bajra
73.18,41.25,71.51,28.97,48.36,7.01,562.94,onion
26.95,52.09,71.43,17.6,37.89,8.51,559.09,chickpea
35.73,32.22,42.0,32.21,48.79,6.37,734.67,orange
99.17,66.83,44.32,14.45,56.87,7.24,373.51,wheat
116.89,47.81,41.21,19.43,57.25,7.14,780.48,wheat
39.49,78.22,169.31,29.86,72.74,7.76,830.13,grapes
85.37,67.95,44.34,32.91,58.02,6.3,695.4,onion
50.26,17.42,32.24,24.61,65.71,5.38,3315.32,cashew
108.84,59.16,33.94,23.79,40.67,7.37,601.83,wheat
141.79,68.29,77.56,23.15,60.2,6.11,513.24,tomato
30.51,17.22,30.83,32.81,83.27,5.64,2817.9,cashew
106.3,63.47,48.46,30.99,62.82,6.2,691.6,maize
88.43,64.06,26.7,30.39,64.74,8.55,1102.76,cotton
66.89,49.78,37.35,25.35,82.22,7.19,2249.28,rice
33.86,73.65,32.36,34.86,59.94,8.05,1007.8,pigeonpeas
98.18,53.43,70.63,23.85,53.54,7.46,669.57,tomato
27.5,42.75,28.38,22.69,52.61,6.71,1006.49,soybean
87.78,48.5,76.65,32.22,70.25,7.65,904.0,tomato
35.21,24.79,96.82,24.61,77.05,6.84,2392.14,coconut
126.69,63.26,33.17,20.88,52.14,8.05,748.05,wheat
54.29,31.62,36.14,29.71,63.58,6.91,652.89,sorghum
32.01,75.54,50.27,24.41,24.51,7.69,589.32,chickpea
26.17,16.88,35.64,26.8,67.46,5.32,1909.05,cashew
33.25,61.63,46.07,34.14,77.97,6.54,1046.49,soybean
47.42,100.75,146.14,25.39,38.66,6.95,481.32,grapes
86.48,48.84,24.05,36.43,57.53,6.4,527.51,sorghum
67.16,43.5,68.47,26.76,52.81,7.48,713.29,onion
43.38,44.46,31.66,31.77,58.74,6.52,712.31,groundnut
92.01,72.67,94.42,30.08,48.45,7.03,713.01,tomato
41.44,52.22,27.82,26.39,67.46,6.55,614.17,pigeonpeas
131.29,73.67,15.53,27.42,55.95,8.74,612.05,cotton
81.68,43.68,50.64,27.02,70.83,6.86,674.48,onion
49.04,30.4,42.16,37.12,56.03,7.12,456.03,pomegranate
55.72,25.69,29.17,23.45,74.79,5.73,2371.87,ragi
26.98,75.64,136.78,33.07,72.45,6.81,479.24,grapes
49.03,24.34,42.81,33.0,63.11,8.15,973.56,sweet_lime
43.79,31.62,34.37,27.58,78.29,5.76,3255.18,ragi
108.95,57.06,55.44,28.89,73.81,5.53,3673.23,rice
73.29,35.61,46.2,22.2,91.41,6.58,1854.51,rice
33.63,105.5,177.84,35.0,57.19,7.16,668.74,grapes
42.3,83.34,18.84,28.52,72.2,7.54,651.41,pigeonpeas
48.19,35.03,44.07,21.15,51.66,7.63,742.6,sweet_lime
39.26,45.47,47.61,26.0,59.84,6.93,989.96,sweet_lime
125.62,80.25,81.36,23.71,62.85,6.19,568.27,tomato
37.82,49.88,64.84,16.85,19.77,6.83,371.98,chickpea
86.83,52.84,42.51,19.96,56.98,7.28,438.74,wheat
34.69,38.5,42.44,34.11,59.15,7.96,449.68,pomegranate
121.09,65.31,36.88,19.68,48.89,7.46,853.32,maize
118.63,43.11,28.24,24.88,59.93,6.59,659.33,maize
120.23,47.77,51.05,20.32,43.8,7.09,722.77,wheat
32.29,48.93,43.32,21.15,59.57,7.59,837.89,soybean
43.93,30.26,56.21,25.37,85.94,7.0,3741.93,mango
33.85,32.47,22.04,26.07,65.09,6.15,2371.88,ragi
36.27,47.44,42.99,32.31,60.2,5.9,842.97,groundnut
111.38,45.21,43.44,25.57,74.86,5.99,2348.99,rice
38.85,21.35,69.65,31.62,85.1,6.7,1386.05,coconut
162.47,74.51,125.82,29.87,67.57,6.64,1363.41,banana
93.47,34.66,34.78,26.9,74.51,5.53,1993.1,rice
30.54,68.55,46.17,30.07,71.31,7.25,783.8,soybean
41.07,79.24,23.06,25.35,71.89,6.94,936.63,soybean
106.07,35.2,36.52,27.11,85.24,5.98,1946.65,rice
94.7,46.52,45.49,25.73,80.47,5.75,1598.76,rice
20.31,74.23,31.34,37.51,60.39,7.34,1038.6,pigeonpeas
55.48,36.35,55.4,35.51,60.29,6.54,840.44,orange
125.85,63.62,114.88,20.37,56.83,6.09,726.34,tomato
29.08,27.1,23.28,33.24,70.89,5.83,2920.57,ragi
83.92,38.43,35.17,24.55,45.57,7.53,708.74,wheat
136.23,34.77,36.87,32.81,58.68,6.79,940.88,cotton
44.4,34.65,85.34,25.43,68.72,5.58,2990.9,coconut
50.56,36.8,24.28,37.69,41.96,7.61,560.52,bajra
32.66,35.63,45.44,27.09,68.27,6.49,1995.92,mango
47.98,36.19,72.73,29.7,54.82,6.66,760.15,pomegranate
27.78,21.43,55.32,31.67,90.81,7.09,2556.38,mango
46.1,111.54,148.49,24.27,50.78,6.99,661.33,grapes
46.04,72.8,20.01,23.99,39.58,6.78,1009.87,pigeonpeas
53.98,37.29,63.03,19.2,41.33,7.97,819.22,orange
94.52,58.75,27.15,32.89,61.63,8.0,1013.9,cotton
70.01,44.57,23.87,30.83,54.03,7.61,544.41,bajra
26.02,81.22,15.52,38.98,69.77,8.2,803.49,pigeonpeas
60.28,30.7,81.21,24.05,76.83,6.71,2990.93,coconut
91.47,53.76,43.52,24.87,34.11,6.97,608.01,wheat
28.2,52.69,40.24,23.47,50.55,6.63,1139.19,soybean
48.39,26.96,56.22,28.61,59.3,7.27,736.95,pomegranate
156.77,36.26,23.97,28.24,41.38,8.62,647.63,cotton
152.54,94.0,151.0,27.11,58.04,7.26,1094.55,banana
36.83,26.4,35.92,21.62,74.36,4.95,1787.07,cashew
119.61,52.08,38.48,19.62,54.64,7.27,531.11,maize
73.46,50.15,36.39,23.93,75.2,5.92,2461.21,rice
33.96,40.65,35.61,28.28,65.98,6.48,747.29,soybean
42.37,26.97,24.97,37.14,49.63,8.65,434.03,bajra
103.29,61.9,70.42,21.84,51.79,6.29,804.21,tomato
49.24,77.97,22.61,34.91,62.69,7.4,963.31,soybean
22.01,52.22,37.78,30.09,61.64,7.74,1149.32,soybean
45.5,32.39,52.35,26.12,46.26,7.26,941.59,orange
21.18,33.28,40.85,32.91,63.2,5.94,2628.8,mango
25.1,57.95,28.86,25.49,69.26,6.66,601.76,soybean
39.43,39.64,58.84,28.59,65.76,7.07,416.01,pomegranate
40.03,32.44,55.01,24.63,62.68,6.77,3774.8,mango
49.91,42.25,25.75,24.66,68.24,7.77,1004.56,soybean
89.54,81.57,61.57,23.46,76.83,7.27,762.19,tomato
22.88,51.04,14.94,25.34,46.41,5.91,635.1,pigeonpeas
68.0,47.33,33.51,39.47,61.42,6.83,628.36,sweet_lime
197.17,69.3,124.61,24.65,86.6,7.22,1609.92,sugarcane
24.24,31.89,32.15,28.03,64.83,7.26,2927.13,mango
105.42,78.51,77.47,19.35,64.2,5.91,704.99,tomato
93.69,32.19,40.52,33.58,43.16,8.41,443.65,sorghum
41.54,53.33,47.55,24.72,68.01,5.92,1111.71,soybean
23.15,84.92,119.62,30.22,64.08,6.89,693.57,grapes
22.95,54.53,56.43,23.75,19.0,7.98,498.23,chickpea
26.47,112.15,180.06,22.71,42.17,6.37,721.96,grapes
40.19,65.84,30.47,29.94,63.15,7.64,551.64,groundnut
46.78,57.11,43.9,35.23,60.17,6.78,529.38,groundnut
61.8,36.16,35.42,28.27,87.01,5.56,2818.17,ragi
29.84,25.75,20.85,31.17,79.99,6.28,2453.2,ragi
111.01,58.74,53.97,26.91,47.44,6.96,555.57,onion
33.31,54.15,18.39,29.91,47.86,5.93,631.18,pigeonpeas
37.22,46.96,53.77,35.99,70.64,7.83,692.68,sweet_lime
33.62,66.01,41.38,26.53,51.76,6.37,515.9,groundnut
45.92,68.96,69.82,23.85,42.27,8.12,667.32,chickpea
24.02,62.79,38.91,23.91,44.8,6.93,690.64,groundnut
63.28,33.56,21.01,20.93,75.36,5.76,1530.77,ragi
104.39,67.82,71.54,28.22,44.27,7.68,625.61,onion
111.89,47.64,48.48,22.35,50.84,7.92,615.34,wheat
77.95,66.38,33.61,24.96,54.83,6.63,634.61,wheat
41.93,57.53,33.27,24.69,53.73,5.93,945.13,soybean
91.84,51.5,48.95,24.48,65.8,6.44,569.67,onion
77.27,50.98,26.35,30.24,57.0,6.77,436.17,sorghum
19.83,52.56,50.97,28.05,57.89,6.94,663.28,groundnut
100.75,41.73,50.85,25.1,52.65,7.36,640.81,maize
37.45,23.53,98.67,30.74,92.05,5.9,2432.64,coconut
150.87,58.51,29.45,33.75,42.86,7.72,700.34,cotton
52.19,31.79,38.66,28.71,78.47,5.1,2166.28,cashew
26.06,21.32,63.48,29.91,44.42,7.84,1140.06,orange
130.93,54.69,34.97,39.32,48.86,8.33,790.38,cotton
51.09,18.62,46.03,28.03,68.75,5.76,2809.1,mango
42.56,28.68,35.65,36.13,70.24,5.92,2981.6,cashew
72.15,36.52,54.21,25.23,82.73,7.53,3042.55,rice
56.85,24.02,54.85,34.37,57.27,6.72,434.04,pomegranate
21.98,89.96,155.91,18.03,62.14,7.47,775.95,grapes
97.53,71.33,56.4,24.96,69.19,6.87,528.95,tomato
46.27,34.34,66.02,32.54,81.99,7.47,2350.69,coconut
130.94,68.59,104.92,28.44,75.27,6.86,590.96,tomato
46.91,34.08,41.06,35.33,63.57,7.77,1172.68,orange
59.29,39.2,42.97,29.19,56.02,8.59,646.7,sorghum
24.55,36.42,31.08,32.23,49.14,7.99,1051.38,orange
32.23,27.15,39.03,29.26,71.5,5.32,1105.53,ragi
123.46,61.29,43.12,23.5,65.56,6.78,511.52,maize
134.97,51.21,111.88,18.78,71.55,7.31,644.31,tomato
146.95,79.6,94.14,25.79,53.33,7.62,2007.93,sugarcane
22.69,67.22,27.59,27.37,73.42,5.98,1123.33,soybean
105.27,44.7,34.06,26.98,65.06,7.1,716.8,cotton
154.41,94.45,171.15,37.4,81.77,7.89,1149.56,banana
108.45,43.51,32.55,25.14,42.52,7.49,659.97,wheat
34.88,14.59,50.13,27.33,84.23,5.7,2269.21,mango
33.88,27.46,93.25,33.67,85.08,7.1,2450.54,coconut
120.13,67.03,17.62,35.11,59.03,7.41,620.74,cotton
200.41,89.83,130.55,23.79,87.46,6.07,1302.61,banana
24.36,22.62,57.67,26.68,88.23,6.27,2979.99,mango
39.99,41.12,31.29,25.11,49.59,6.88,919.07,orange
210.16,85.4,92.34,22.48,54.55,7.92,1276.0,sugarcane
28.44,67.14,58.12,22.82,71.42,6.45,687.73,groundnut
34.55,44.68,54.22,32.58,62.84,7.99,705.7,orange
196.32,81.08,131.28,23.37,81.0,7.15,1485.7,sugarcane
91.36,50.42,30.53,38.52,55.48,7.22,983.26,cotton
34.37,29.69,37.43,20.75,64.7,7.15,1112.02,orange
44.07,27.62,43.83,19.56,64.18,7.54,450.25,pomegranate
209.68,82.99,111.75,31.73,78.72,6.79,1585.84,sugarcane
41.71,38.84,59.5,26.75,42.71,8.49,791.75,pomegranate
136.44,38.95,37.13,22.03,48.56,7.3,479.44,maize
130.66,67.69,34.73,20.23,71.44,6.85,492.55,maize
72.97,37.25,48.73,27.85,86.24,5.8,2167.01,rice
52.0,82.85,136.98,26.06,51.47,7.11,671.38,grapes
59.81,22.36,63.55,38.76,57.92,6.54,790.37,orange
104.43,39.58,55.95,24.23,88.79,6.63,1699.82,rice
113.03,50.95,66.29,19.35,72.02,7.22,767.76,onion
92.34,42.81,48.84,19.38,62.64,6.09,544.88,maize
113.72,54.52,37.64,24.18,74.35,5.7,635.99,maize
52.44,56.62,27.28,21.86,61.93,7.89,789.87,soybean
131.47,71.42,17.36,26.73,49.64,8.31,1181.75,cotton
114.61,72.24,90.48,27.85,54.88,6.85,779.89,tomato
53.11,30.66,29.81,38.88,69.36,6.48,937.69,orange
19.06,70.09,44.11,28.32,54.34,7.25,872.55,soybean
80.63,39.62,33.38,25.91,56.72,6.89,1087.05,cotton
27.16,64.97,70.87,20.25,20.79,6.17,769.29,chickpea
63.97,28.12,43.72,37.82,55.15,6.6,622.11,sorghum
46.0,73.7,35.27,35.77,40.33,8.21,728.38,pigeonpeas
29.63,62.98,42.13,32.98,58.52,6.26,883.57,soybean
111.61,40.27,55.3,18.91,47.53,6.21,898.08,onion
27.82,48.46,44.65,25.48,62.95,5.98,481.79,groundnut
83.79,59.35,60.55,21.94,46.73,7.49,730.67,onion
35.63,22.66,67.24,22.55,46.05,6.74,908.29,sweet_lime
215.01,78.85,110.46,36.16,68.8,8.12,1358.34,sugarcane
27.52,84.59,29.43,25.7,50.43,8.06,982.98,pigeonpeas
115.64,67.93,44.38,33.02,51.6,7.67,542.79,onion
35.01,24.71,55.79,35.88,42.54,6.44,939.3,sweet_lime
103.86,39.92,49.71,29.9,85.87,7.28,1196.96,rice
50.42,40.29,61.11,32.67,42.34,7.26,1076.23,orange
22.04,16.16,56.84,34.1,88.34,7.21,2991.3,mango
210.77,85.23,118.28,37.5,78.22,7.48,2055.92,sugarcane
134.63,50.17,36.06,26.74,44.19,6.79,638.35,cotton
109.05,38.62,74.1,23.59,55.1,7.85,704.26,onion
80.37,60.58,51.18,33.02,93.59,7.17,1308.11,rice
42.59,26.35,39.28,24.96,83.87,6.23,2816.2,mango
182.84,71.68,112.66,34.84,61.24,6.03,1031.69,banana
52.25,23.21,38.67,25.6,64.99,6.22,2613.97,cashew
21.57,43.97,64.69,19.08,44.82,8.53,583.52,chickpea
42.15,44.09,45.25,21.33,58.63,8.55,688.0,pomegranate
143.56,74.23,76.31,29.31,74.34,7.27,866.55,tomato
19.57,82.33,18.79,29.43,66.32,7.5,812.33,pigeonpeas
106.88,58.89,32.27,36.0,45.97,7.39,717.85,cotton
102.46,72.88,56.69,29.7,55.71,6.38,519.61,tomato
114.19,67.76,128.62,27.12,76.89,6.76,1405.07,banana
80.74,47.95,30.43,21.04,61.57,5.82,670.42,maize
135.43,53.22,14.81,35.58,67.89,7.2,1232.33,cotton
118.09,49.17,144.19,29.87,83.97,6.14,1531.57,banana
41.04,46.99,62.37,20.78,41.53,6.5,483.86,pomegranate
126.63,39.17,20.47,34.71,55.83,7.76,842.99,cotton
130.81,39.05,55.42,28.59,64.59,7.24,539.63,maize
85.68,47.19,25.78,31.16,64.02,7.39,507.28,sorghum
33.09,76.63,175.01,19.34,51.54,6.99,794.06,grapes
50.81,42.83,35.13,37.81,69.66,7.9,863.21,orange
42.49,18.84,31.83,22.76,85.83,7.07,1994.75,mango
56.68,26.67,92.25,34.95,79.71,5.46,3643.78,coconut
57.24,27.46,25.73,34.2,45.15,6.92,568.83,bajra
39.83,26.89,40.17,25.77,34.42,6.61,477.6,pomegranate
143.92,54.13,23.87,33.21,59.92,7.63,1085.35,cotton
102.55,70.83,84.19,26.14,73.26,6.32,715.11,tomato
62.61,32.17,24.9,23.11,30.54,7.88,353.95,bajra
55.07,46.69,41.66,33.71,39.68,6.47,773.15,sweet_lime
43.71,31.96,34.13,24.82,47.11,8.57,564.66,bajra
92.65,72.14,29.69,39.32,71.24,8.04,1162.56,cotton
19.08,73.24,47.51,15.87,32.55,6.48,607.43,chickpea
131.92,57.44,35.12,37.69,51.25,6.96,1218.43,cotton
36.61,14.59,36.44,29.56,85.99,5.37,3164.32,cashew
84.93,69.14,31.61,24.28,40.66,7.71,1088.16,cotton
26.04,77.95,16.06,35.92,49.21,7.99,871.76,pigeonpeas
52.36,28.85,32.39,23.49,90.3,5.12,3027.25,cashew
39.39,67.23,26.96,21.43,52.69,7.41,722.09,soybean
20.95,70.07,50.61,28.16,44.71,6.79,672.65,groundnut
50.03,53.05,38.95,22.76,52.11,6.12,598.02,soybean
43.29,28.92,62.37,34.21,62.04,8.04,745.34,pomegranate
20.01,15.47,34.81,23.72,67.32,6.97,3600.23,mango
57.85,23.17,113.56,26.98,72.99,6.96,2953.49,coconut
34.54,23.12,52.43,23.83,73.66,5.45,2999.51,mango
119.73,67.55,87.49,17.68,69.91,6.56,847.66,tomato
66.43,42.05,41.4,34.72,65.69,7.53,635.67,sweet_lime
54.72,33.42,78.77,34.21,34.53,6.96,547.02,pomegranate
33.6,121.62,152.94,15.12,53.58,7.44,675.36,grapes
34.44,82.65,143.61,32.02,46.57,7.07,860.72,grapes
21.92,48.69,43.51,35.31,71.15,7.02,484.13,groundnut
117.36,46.99,37.48,27.25,46.86,6.82,692.92,maize
26.8,82.26,36.67,28.14,48.37,6.49,850.87,pigeonpeas
41.94,83.15,31.16,37.37,47.28,7.44,666.06,pigeonpeas
37.12,26.86,26.66,21.87,82.22,6.12,1171.04,ragi
130.82,59.36,46.17,22.3,64.4,5.91,827.4,maize
50.74,27.23,32.92,34.27,74.16,6.38,1924.43,mango
91.38,55.45,50.24,22.95,43.75,7.47,521.37,wheat
19.39,48.16,76.23,16.23,31.86,6.26,713.18,chickpea
41.21,61.85,50.37,24.76,37.59,6.38,643.15,chickpea
115.57,59.09,55.42,19.92,64.0,6.38,879.53,maize
98.43,54.78,61.72,24.54,59.72,6.96,687.18,onion
36.53,41.65,64.87,32.5,51.68,8.19,1022.86,sweet_lime
39.31,22.81,46.65,23.3,71.56,8.06,724.2,orange
41.18,58.78,18.84,29.97,54.53,6.64,1167.79,soybean
54.6,46.5,40.97,35.33,42.15,6.44,974.34,sweet_lime
43.72,48.41,75.93,16.46,33.12,8.19,738.69,chickpea
82.59,31.59,24.03,32.6,40.31,7.94,341.53,bajra
57.1,38.3,82.76,32.82,68.37,6.24,3463.26,coconut
120.96,54.57,28.95,16.01,41.42,6.7,758.9,wheat
129.69,72.23,100.89,27.75,65.25,7.6,544.63,tomato
55.16,32.18,103.75,34.92,74.77,7.57,2268.83,coconut
48.19,23.54,29.12,33.96,63.69,7.28,2627.47,mango
126.11,66.3,43.27,30.15,70.93,7.05,894.95,maize
39.97,17.79,34.24,32.49,78.51,6.33,2378.88,cashew
60.88,34.41,116.81,34.09,87.65,6.41,3357.44,coconut
33.34,24.91,31.08,23.27,48.64,6.97,736.93,orange
32.66,73.14,16.63,35.42,62.24,5.92,693.7,pigeonpeas
107.38,63.59,52.34,30.77,70.85,6.58,745.58,maize
51.77,41.77,64.84,30.15,50.08,6.68,709.34,pomegranate
61.91,37.96,38.14,32.41,41.44,7.28,1024.36,sweet_lime
24.1,31.97,44.17,25.17,60.21,8.32,517.22,pomegranate
153.66,91.29,125.77,35.79,68.9,7.91,1054.48,banana
40.51,42.47,20.7,34.57,72.09,5.88,954.08,soybean
42.45,19.05,33.13,26.54,85.39,5.13,1932.8,ragi
27.87,77.45,178.48,20.45,54.47,6.75,755.31,grapes
42.82,37.45,40.77,22.54,51.72,8.27,699.2,sweet_lime
52.04,29.98,44.3,24.77,65.07,5.42,2254.05,mango
47.79,34.6,19.73,32.06,76.63,6.75,2638.14,ragi
126.39,78.47,186.11,31.88,65.07,7.49,1567.43,banana
112.6,58.76,42.67,31.31,79.87,7.61,2910.0,rice
124.48,62.63,178.16,29.87,75.27,6.09,1515.86,banana
249.5,97.93,92.83,33.03,81.39,6.45,1157.14,sugarcane
35.7,40.02,42.24,26.78,57.41,7.12,694.18,soybean
244.93,93.37,119.18,23.15,64.89,6.91,1538.17,sugarcane
22.55,15.94,24.45,36.52,77.61,5.94,2489.52,cashew
58.01,39.7,73.63,30.67,78.23,6.15,3738.01,coconut
26.45,41.87,30.87,28.26,67.15,7.95,1031.23,orange
47.42,62.25,31.14,28.76,48.24,6.38,1092.31,pigeonpeas
31.37,26.79,45.72,28.74,61.22,6.58,823.17,sweet_lime
26.98,44.95,42.86,25.56,59.88,8.02,810.75,orange
211.51,87.85,160.28,39.46,76.56,7.48,1072.6,banana
19.38,78.17,150.46,21.74,72.57,6.8,479.91,grapes
55.7,45.5,22.39,23.64,54.01,7.5,556.15,bajra
22.07,118.47,171.0,32.79,70.33,7.01,778.0,grapes
30.92,34.52,30.28,34.95,72.01,7.08,889.52,orange
204.98,47.39,106.24,25.5,61.37,7.81,1094.15,banana
105.62,66.08,28.68,31.21,58.21,6.95,895.24,cotton
40.99,57.41,41.94,24.7,59.97,6.67,657.97,groundnut
102.35,38.7,62.89,24.99,53.44,7.1,905.81,onion
40.49,19.13,36.35,27.5,37.69,8.41,654.79,bajra
41.24,39.97,49.28,32.29,51.8,8.08,786.85,pomegranate
58.54,25.73,22.63,29.72,83.02,5.71,1710.0,ragi
139.09,75.82,113.72,37.49,62.43,6.25,951.82,banana
18.99,43.59,23.18,26.17,67.77,5.95,793.86,soybean
78.73,49.12,39.89,22.72,64.08,5.71,880.98,maize
55.68,22.74,60.85,33.71,35.85,7.24,527.98,pomegranate
21.16,34.23,36.07,26.55,73.23,6.09,3389.69,mango
41.59,16.48,54.8,34.37,74.71,6.55,3130.06,mango
76.65,45.51,48.96,17.78,64.38,5.96,599.08,maize
25.16,51.78,75.81,24.48,30.72,6.24,537.81,chickpea
38.16,19.0,27.05,32.87,72.29,6.07,3352.17,ragi
49.85,18.91,65.36,30.48,64.23,6.72,683.94,sweet_lime
39.47,29.43,37.28,22.2,80.63,6.25,1814.48,ragi
140.09,60.06,88.37,22.91,48.89,7.48,754.36,tomato
37.26,54.42,34.53,35.53,55.29,6.11,869.92,pigeonpeas
36.13,39.31,38.4,27.28,67.77,5.31,1671.04,ragi
96.35,50.66,29.67,20.57,39.8,6.45,781.91,wheat
63.09,45.14,52.71,31.83,47.78,7.62,628.77,sweet_lime
42.87,35.42,23.37,22.42,67.09,5.75,1221.3,ragi
42.67,30.56,24.38,27.84,75.21,5.97,1730.24,ragi
26.91,32.08,36.79,33.25,73.53,6.66,3356.75,mango
21.87,50.32,60.08,23.52,40.23,7.3,495.59,chickpea
46.48,78.2,124.73,16.18,38.41,7.5,751.91,grapes
23.67,27.59,31.42,30.31,58.36,5.04,2239.37,cashew
133.66,43.44,40.96,26.77,46.37,6.48,501.3,maize
43.65,60.06,14.38,25.85,64.11,7.93,923.45,pigeonpeas
39.6,116.81,184.56,13.99,47.09,6.81,669.78,grapes
70.67,49.72,61.36,26.24,54.7,6.18,816.73,onion
98.32,42.27,54.97,30.74,52.48,6.08,463.23,maize
45.77,39.21,76.14,27.61,73.66,6.41,1922.59,coconut
23.66,56.21,32.38,29.72,68.88,6.59,1144.61,soybean
60.71,51.75,40.73,38.1,46.91,8.55,519.03,sorghum
103.93,62.47,52.74,27.43,59.98,7.36,783.16,maize
116.93,41.74,57.22,26.65,66.05,7.01,653.32,maize
150.31,62.85,142.15,34.98,81.18,7.63,1296.3,banana
50.2,33.77,55.19,30.67,51.3,7.44,870.83,sweet_lime
